"","fips","simyear","stover_removal","SOC_20cm_g_m2"
"53949",31021,2028,"G",7927.02193
"53950",31021,2028,"G25S",7655.60756
"53951",31021,2028,"G50S",7383.32418
"53952",31021,2028,"G75S",7101.45478
"53953",31021,2029,"G",7935.32316
"53954",31021,2029,"G25S",7665.93451
"53955",31021,2029,"G50S",7395.59836
"53956",31021,2029,"G75S",7115.83719
"53957",31021,2030,"G",8056.00374
"53958",31021,2030,"G25S",7754.4209
"53959",31021,2030,"G50S",7453.37931
"53960",31021,2030,"G75S",7142.08805
"53961",31021,2031,"G",8066.42574
"53962",31021,2031,"G25S",7765.03988
"53963",31021,2031,"G50S",7461.06918
"53964",31021,2031,"G75S",7148.59736
"53965",31021,2032,"G",8113.13598
"53966",31021,2032,"G25S",7791.03119
"53967",31021,2032,"G50S",7467.38515
"53968",31021,2032,"G75S",7133.51921
"53969",31021,2033,"G",8095.75856
"53970",31021,2033,"G25S",7779.56183
"53971",31021,2033,"G50S",7461.40458
"53972",31021,2033,"G75S",7132.90971
"53973",31021,2034,"G",8185.77759
"53974",31021,2034,"G25S",7841.39556
"53975",31021,2034,"G50S",7496.02594
"53976",31021,2034,"G75S",7139.65363
"53977",31021,2035,"G",8199.74811
"53978",31021,2035,"G25S",7859.75749
"53979",31021,2035,"G50S",7518.88331
"53980",31021,2035,"G75S",7167.78805
"53981",31021,2036,"G",8252.04246
"53982",31021,2036,"G25S",7893.79466
"53983",31021,2036,"G50S",7533.69723
"53984",31021,2036,"G75S",7162.40752
"53985",31021,2037,"G",8220.00043
"53986",31021,2037,"G25S",7870.15301
"53987",31021,2037,"G50S",7518.58435
"53988",31021,2037,"G75S",7156.37336
"53989",31021,2038,"G",8278.55219
"53990",31021,2038,"G25S",7908.81967
"53991",31021,2038,"G50S",7537.36896
"53992",31021,2038,"G75S",7153.63196
"53993",31021,2039,"G",8277.53752
"53994",31021,2039,"G25S",7917.04992
"53995",31021,2039,"G50S",7554.99425
"53996",31021,2039,"G75S",7180.34325
"53997",31021,2040,"G",8400.31852
"53998",31021,2040,"G25S",8004.55919
"53999",31021,2040,"G50S",7607.21973
"54000",31021,2040,"G75S",7198.48104
"54001",31023,2011,"G",5803.13921
"54002",31023,2011,"G25S",5802.93921
"54003",31023,2011,"G50S",5802.61815
"54004",31023,2011,"G75S",5802.63656
"54005",31023,2012,"G",5873.95204
"54006",31023,2012,"G25S",5846.51062
"54007",31023,2012,"G50S",5818.49291
"54008",31023,2012,"G75S",5789.05679
"54009",31023,2013,"G",5902.0699
"54010",31023,2013,"G25S",5870.54912
"54011",31023,2013,"G50S",5838.40993
"54012",31023,2013,"G75S",5804.97074
"54013",31023,2014,"G",5955.21495
"54014",31023,2014,"G25S",5899.79194
"54015",31023,2014,"G50S",5843.58999
"54016",31023,2014,"G75S",5785.3091
"54017",31023,2015,"G",5966.15973
"54018",31023,2015,"G25S",5907.88358
"54019",31023,2015,"G50S",5848.48902
"54020",31023,2015,"G75S",5788.12863
"54021",31023,2016,"G",6045.36168
"54022",31023,2016,"G25S",5957.67549
"54023",31023,2016,"G50S",5868.98665
"54024",31023,2016,"G75S",5776.43993
"54025",31023,2017,"G",6058.7589
"54026",31023,2017,"G25S",5969.07996
"54027",31023,2017,"G50S",5877.83784
"54028",31023,2017,"G75S",5783.53254
"54029",31023,2018,"G",6100.13296
"54030",31023,2018,"G25S",5990.66741
"54031",31023,2018,"G50S",5880.04133
"54032",31023,2018,"G75S",5764.15207
"54033",31023,2019,"G",6093.82251
"54034",31023,2019,"G25S",5984.35375
"54035",31023,2019,"G50S",5873.44022
"54036",31023,2019,"G75S",5757.67927
"54037",31023,2020,"G",6134.21247
"54038",31023,2020,"G25S",6006.70703
"54039",31023,2020,"G50S",5876.34371
"54040",31023,2020,"G75S",5739.84873
"54041",31023,2021,"G",6143.65418
"54042",31023,2021,"G25S",6017.06394
"54043",31023,2021,"G50S",5888.09211
"54044",31023,2021,"G75S",5753.04385
"54045",31023,2022,"G",6193.91987
"54046",31023,2022,"G25S",6047.04832
"54047",31023,2022,"G50S",5896.6373
"54048",31023,2022,"G75S",5739.52879
"54049",31023,2023,"G",6224.9977
"54050",31023,2023,"G25S",6079.61499
"54051",31023,2023,"G50S",5930.52963
"54052",31023,2023,"G75S",5775.10201
"54053",31023,2024,"G",6321.37566
"54054",31023,2024,"G25S",6145.53033
"54055",31023,2024,"G50S",5966.87705
"54056",31023,2024,"G75S",5780.22628
"54057",31023,2025,"G",6336.51263
"54058",31023,2025,"G25S",6161.57176
"54059",31023,2025,"G50S",5983.68612
"54060",31023,2025,"G75S",5798.19504
"54061",31023,2026,"G",6379.00245
"54062",31023,2026,"G25S",6185.38543
"54063",31023,2026,"G50S",5989.26576
"54064",31023,2026,"G75S",5784.08542
"54065",31023,2027,"G",6400.08837
"54066",31023,2027,"G25S",6210.27595
"54067",31023,2027,"G50S",6017.86088
"54068",31023,2027,"G75S",5816.79825
"54069",31023,2028,"G",6491.07944
"54070",31023,2028,"G25S",6273.61751
"54071",31023,2028,"G50S",6053.52141
"54072",31023,2028,"G75S",5824.07775
"54073",31023,2029,"G",6504.83761
"54074",31023,2029,"G25S",6290.3959
"54075",31023,2029,"G50S",6073.19896
"54076",31023,2029,"G75S",5846.59128
"54077",31023,2030,"G",6596.65002
"54078",31023,2030,"G25S",6353.81403
"54079",31023,2030,"G50S",6109.78069
"54080",31023,2030,"G75S",5855.37873
"54081",31023,2031,"G",6595.9114
"54082",31023,2031,"G25S",6356.02185
"54083",31023,2031,"G50S",6113.66661
"54084",31023,2031,"G75S",5862.84791
"54085",31023,2032,"G",6622.11698
"54086",31023,2032,"G25S",6366.42492
"54087",31023,2032,"G50S",6107.60929
"54088",31023,2032,"G75S",5838.75391
"54089",31023,2033,"G",6596.53861
"54090",31023,2033,"G25S",6346.98002
"54091",31023,2033,"G50S",6094.13203
"54092",31023,2033,"G75S",5831.8574
"54093",31023,2034,"G",6649.87724
"54094",31023,2034,"G25S",6381.08741
"54095",31023,2034,"G50S",6108.44765
"54096",31023,2034,"G75S",5824.00761
"54097",31023,2035,"G",6646.5375
"54098",31023,2035,"G25S",6384.35478
"54099",31023,2035,"G50S",6118.49577
"54100",31023,2035,"G75S",5841.61542
"54101",31023,2036,"G",6680.02913
"54102",31023,2036,"G25S",6401.90722
"54103",31023,2036,"G50S",6119.78796
"54104",31023,2036,"G75S",5824.7263
"54105",31023,2037,"G",6653.65801
"54106",31023,2037,"G25S",6383.11169
"54107",31023,2037,"G50S",6108.98378
"54108",31023,2037,"G75S",5823.27135
"54109",31023,2038,"G",6715.69887
"54110",31023,2038,"G25S",6424.39509
"54111",31023,2038,"G50S",6129.72548
"54112",31023,2038,"G75S",5821.41612
"54113",31023,2039,"G",6728.92733
"54114",31023,2039,"G25S",6444.29119
"54115",31023,2039,"G50S",6156.19187
"54116",31023,2039,"G75S",5854.94485
"54117",31023,2040,"G",6813.9018
"54118",31023,2040,"G25S",6500.67417
"54119",31023,2040,"G50S",6185.73594
"54120",31023,2040,"G75S",5857.4316
"54121",31025,2011,"G",8047.52586
"54122",31025,2011,"G25S",8047.42094
"54123",31025,2011,"G50S",8047.03984
"54124",31025,2011,"G75S",8046.88748
"54125",31025,2012,"G",8123.2058
"54126",31025,2012,"G25S",8098.1127
"54127",31025,2012,"G50S",8072.82452
"54128",31025,2012,"G75S",8046.47394
"54129",31025,2013,"G",8169.94628
"54130",31025,2013,"G25S",8135.28928
"54131",31025,2013,"G50S",8100.52736
"54132",31025,2013,"G75S",8064.68984
"54133",31025,2014,"G",8236.66896
"54134",31025,2014,"G25S",8177.49134
"54135",31025,2014,"G50S",8117.81372
"54136",31025,2014,"G75S",8056.15992
"54137",31025,2015,"G",8275.33104
"54138",31025,2015,"G25S",8207.27264
"54139",31025,2015,"G50S",8138.56738
"54140",31025,2015,"G75S",8068.94206
"54141",31025,2016,"G",8361.72404
"54142",31025,2016,"G25S",8264.06552
"54143",31025,2016,"G50S",8166.16604
"54144",31025,2016,"G75S",8064.29354
"54145",31025,2017,"G",8399.24254
"54146",31025,2017,"G25S",8292.33926
"54147",31025,2017,"G50S",8185.43262
"54148",31025,2017,"G75S",8074.5498
"54149",31025,2018,"G",8464.66074
"54150",31025,2018,"G25S",8334.3221
"54151",31025,2018,"G50S",8203.03168
"54152",31025,2018,"G75S",8066.44676
"54153",31025,2019,"G",8487.05176
"54154",31025,2019,"G25S",8350.09042
"54155",31025,2019,"G50S",8211.54048
"54156",31025,2019,"G75S",8067.9675
"54157",31025,2020,"G",8538.52662
"54158",31025,2020,"G25S",8380.80826
"54159",31025,2020,"G50S",8221.16194
"54160",31025,2020,"G75S",8053.96876
"54161",31025,2021,"G",8564.4442
"54162",31025,2021,"G25S",8402.41006
"54163",31025,2021,"G50S",8238.571
"54164",31025,2021,"G75S",8067.24412
"54165",31025,2022,"G",8617.99182
"54166",31025,2022,"G25S",8435.33962
"54167",31025,2022,"G50S",8250.22502
"54168",31025,2022,"G75S",8056.47438
"54169",31025,2023,"G",8655.47064
"54170",31025,2023,"G25S",8468.8259
"54171",31025,2023,"G50S",8279.49572
"54172",31025,2023,"G75S",8081.42498
"54173",31025,2024,"G",8738.81506
"54174",31025,2024,"G25S",8526.6627
"54175",31025,2024,"G50S",8311.8135
"54176",31025,2024,"G75S",8087.34658
"54177",31025,2025,"G",8785.07366
"54178",31025,2025,"G25S",8566.83306
"54179",31025,2025,"G50S",8346.18164
"54180",31025,2025,"G75S",8115.49872
"54181",31025,2026,"G",8859.2172
"54182",31025,2026,"G25S",8617.58888
"54183",31025,2026,"G50S",8373.86372
"54184",31025,2026,"G75S",8120.25864
"54185",31025,2027,"G",8905.2659
"54186",31025,2027,"G25S",8660.04642
"54187",31025,2027,"G50S",8412.71612
"54188",31025,2027,"G75S",8155.40118
"54189",31025,2028,"G",8996.22426
"54190",31025,2028,"G25S",8723.37612
"54191",31025,2028,"G50S",8449.74098
"54192",31025,2028,"G75S",8165.18754
"54193",31025,2029,"G",9038.34292
"54194",31025,2029,"G25S",8760.74572
"54195",31025,2029,"G50S",8482.69006
"54196",31025,2029,"G75S",8193.60232
"54197",31025,2030,"G",9122.75124
"54198",31025,2030,"G25S",8821.16554
"54199",31025,2030,"G50S",8519.5828
"54200",31025,2030,"G75S",8205.44338
"54201",31025,2031,"G",9149.86876
"54202",31025,2031,"G25S",8844.40312
"54203",31025,2031,"G50S",8538.34122
"54204",31025,2031,"G75S",8221.02226
"54205",31025,2032,"G",9185.02104
"54206",31025,2032,"G25S",8862.90214
"54207",31025,2032,"G50S",8540.9785
"54208",31025,2032,"G75S",8204.33934
"54209",31025,2033,"G",9181.86674
"54210",31025,2033,"G25S",8859.29804
"54211",31025,2033,"G50S",8536.91476
"54212",31025,2033,"G75S",8199.7508
"54213",31025,2034,"G",9225.4986
"54214",31025,2034,"G25S",8884.86108
"54215",31025,2034,"G50S",8543.4572
"54216",31025,2034,"G75S",8185.78662
"54217",31025,2035,"G",9251.30566
"54218",31025,2035,"G25S",8911.86086
"54219",31025,2035,"G50S",8570.99832
"54220",31025,2035,"G75S",8214.6929
"54221",31025,2036,"G",9291.66634
"54222",31025,2036,"G25S",8936.4781
"54223",31025,2036,"G50S",8580.15322
"54224",31025,2036,"G75S",8205.71756
"54225",31025,2037,"G",9288.17524
"54226",31025,2037,"G25S",8935.07246
"54227",31025,2037,"G50S",8581.0612
"54228",31025,2037,"G75S",8209.22124
"54229",31025,2038,"G",9328.42818
"54230",31025,2038,"G25S",8958.98098
"54231",31025,2038,"G50S",8588.3064
"54232",31025,2038,"G75S",8198.38364
"54233",31025,2039,"G",9352.63976
"54234",31025,2039,"G25S",8985.86326
"54235",31025,2039,"G50S",8617.7775
"54236",31025,2039,"G75S",8230.54454
"54237",31025,2040,"G",9446.66032
"54238",31025,2040,"G25S",9051.23802
"54239",31025,2040,"G50S",8654.74938
"54240",31025,2040,"G75S",8240.0094
"54241",31027,2011,"G",6750.71653
"54242",31027,2011,"G25S",6750.51478
"54243",31027,2011,"G50S",6749.91653
"54244",31027,2011,"G75S",6749.79205
"54245",31027,2012,"G",6817.04483
"54246",31027,2012,"G25S",6796.54677
"54247",31027,2012,"G50S",6775.53333
"54248",31027,2012,"G75S",6753.58073
"54249",31027,2013,"G",6857.02472
"54250",31027,2013,"G25S",6828.07683
"54251",31027,2013,"G50S",6798.48105
"54252",31027,2013,"G75S",6767.93038
"54253",31027,2014,"G",6922.92323
"54254",31027,2014,"G25S",6871.36542
"54255",31027,2014,"G50S",6818.99748
"54256",31027,2014,"G75S",6764.77115
"54257",31027,2015,"G",6957.25824
"54258",31027,2015,"G25S",6896.62334
"54259",31027,2015,"G50S",6834.72307
"54260",31027,2015,"G75S",6772.39132
"54261",31027,2016,"G",7024.06445
"54262",31027,2016,"G25S",6939.28257
"54263",31027,2016,"G50S",6853.47308
"54264",31027,2016,"G75S",6763.85309
"54265",31027,2017,"G",7049.54002
"54266",31027,2017,"G25S",6956.71986
"54267",31027,2017,"G50S",6862.10845
"54268",31027,2017,"G75S",6763.77921
"54269",31027,2018,"G",7102.1256
"54270",31027,2018,"G25S",6988.53085
"54271",31027,2018,"G50S",6872.75463
"54272",31027,2018,"G75S",6752.42002
"54273",31027,2019,"G",7108.43924
"54274",31027,2019,"G25S",6987.29258
"54275",31027,2019,"G50S",6863.57495
"54276",31027,2019,"G75S",6735.08845
"54277",31027,2020,"G",7139.90794
"54278",31027,2020,"G25S",7001.24022
"54279",31027,2020,"G50S",6860.43196
"54280",31027,2020,"G75S",6712.64363
"54281",31027,2021,"G",7140.8323
"54282",31027,2021,"G25S",6997.80213
"54283",31027,2021,"G50S",6852.78003
"54284",31027,2021,"G75S",6700.88101
"54285",31027,2022,"G",7163.05208
"54286",31027,2022,"G25S",7003.78477
"54287",31027,2022,"G50S",6842.05629
"54288",31027,2022,"G75S",6672.56977
"54289",31027,2023,"G",7188.02939
"54290",31027,2023,"G25S",7025.83249
"54291",31027,2023,"G50S",6861.01218
"54292",31027,2023,"G75S",6689.13873
"54293",31027,2024,"G",7275.4078
"54294",31027,2024,"G25S",7087.09116
"54295",31027,2024,"G50S",6896.17804
"54296",31027,2024,"G75S",6696.62051
"54297",31027,2025,"G",7316.78222
"54298",31027,2025,"G25S",7121.38153
"54299",31027,2025,"G50S",6923.80009
"54300",31027,2025,"G75S",6717.11062
"54301",31027,2026,"G",7379.03008
"54302",31027,2026,"G25S",7163.152
"54303",31027,2026,"G50S",6945.70715
"54304",31027,2026,"G75S",6718.55077
"54305",31027,2027,"G",7424.49113
"54306",31027,2027,"G25S",7204.59153
"54307",31027,2027,"G50S",6982.9874
"54308",31027,2027,"G75S",6750.69552
"54309",31027,2028,"G",7505.19283
"54310",31027,2028,"G25S",7263.25078
"54311",31027,2028,"G50S",7019.9147
"54312",31027,2028,"G75S",6767.22373
"54313",31027,2029,"G",7537.96729
"54314",31027,2029,"G25S",7291.91424
"54315",31027,2029,"G50S",7044.49339
"54316",31027,2029,"G75S",6787.47779
"54317",31027,2030,"G",7635.54315
"54318",31027,2030,"G25S",7365.76198
"54319",31027,2030,"G50S",7095.70043
"54320",31027,2030,"G75S",6815.83083
"54321",31027,2031,"G",7666.04376
"54322",31027,2031,"G25S",7390.94288
"54323",31027,2031,"G50S",7114.19936
"54324",31027,2031,"G75S",6830.1901
"54325",31027,2032,"G",7718.48151
"54326",31027,2032,"G25S",7422.95323
"54327",31027,2032,"G50S",7126.61832
"54328",31027,2032,"G75S",6821.41312
"54329",31027,2033,"G",7733.31506
"54330",31027,2033,"G25S",7435.47543
"54331",31027,2033,"G50S",7136.12182
"54332",31027,2033,"G75S",6827.57031
"54333",31027,2034,"G",7806.99627
"54334",31027,2034,"G25S",7486.42955
"54335",31027,2034,"G50S",7164.65307
"54336",31027,2034,"G75S",6833.32833
"54337",31027,2035,"G",7841.61471
"54338",31027,2035,"G25S",7517.71918
"54339",31027,2035,"G50S",7192.77228
"54340",31027,2035,"G75S",6858.76837
"54341",31027,2036,"G",7889.2971
"54342",31027,2036,"G25S",7548.23921
"54343",31027,2036,"G50S",7206.16353
"54344",31027,2036,"G75S",6853.80111
"54345",31027,2037,"G",7887.27732
"54346",31027,2037,"G25S",7546.73847
"54347",31027,2037,"G50S",7204.92902
"54348",31027,2037,"G75S",6853.34333
"54349",31027,2038,"G",7931.36782
"54350",31027,2038,"G25S",7575.85718
"54351",31027,2038,"G50S",7218.45531
"54352",31027,2038,"G75S",6849.46635
"54353",31027,2039,"G",7952.32123
"54354",31027,2039,"G25S",7598.30128
"54355",31027,2039,"G50S",7242.10373
"54356",31027,2039,"G75S",6874.04287
"54357",31027,2040,"G",8031.47555
"54358",31027,2040,"G25S",7652.51451
"54359",31027,2040,"G50S",7272.38077
"54360",31027,2040,"G75S",6880.13896
"54361",31035,2011,"G",5809.64368
"54362",31035,2011,"G25S",5809.51551
"54363",31035,2011,"G50S",5808.98734
"54364",31035,2011,"G75S",5808.62819
"54365",31035,2012,"G",5882.68446
"54366",31035,2012,"G25S",5859.82524
"54367",31035,2012,"G50S",5836.10968
"54368",31035,2012,"G75S",5811.38144
"54369",31035,2013,"G",5925.58699
"54370",31035,2013,"G25S",5893.59398
"54371",31035,2013,"G50S",5860.54463
"54372",31035,2013,"G75S",5826.5826
"54373",31035,2014,"G",5978.65025
"54374",31035,2014,"G25S",5925.38116
"54375",31035,2014,"G50S",5870.7839
"54376",31035,2014,"G75S",5814.64579
"54377",31035,2015,"G",6004.99918
"54378",31035,2015,"G25S",5943.7597
"54379",31035,2015,"G50S",5880.73571
"54380",31035,2015,"G75S",5816.80891
"54381",31035,2016,"G",6077.88369
"54382",31035,2016,"G25S",5990.12728
"54383",31035,2016,"G50S",5900.8427
"54384",31035,2016,"G75S",5808.0891
"54385",31035,2017,"G",6118.48903
"54386",31035,2017,"G25S",6022.28478
"54387",31035,2017,"G50S",5924.53968
"54388",31035,2017,"G75S",5822.69458
"54389",31035,2018,"G",6187.85517
"54390",31035,2018,"G25S",6069.08471
"54391",31035,2018,"G50S",5948.16353
"54392",31035,2018,"G75S",5822.19869
"54393",31035,2019,"G",6214.57312
"54394",31035,2019,"G25S",6087.82665
"54395",31035,2019,"G50S",5958.48861
"54396",31035,2019,"G75S",5822.83227
"54397",31035,2020,"G",6285.31815
"54398",31035,2020,"G25S",6134.20547
"54399",31035,2020,"G50S",5981.23501
"54400",31035,2020,"G75S",5818.69978
"54401",31035,2021,"G",6318.22486
"54402",31035,2021,"G25S",6160.7897
"54403",31035,2021,"G50S",6001.59676
"54404",31035,2021,"G75S",5832.36441
"54405",31035,2022,"G",6349.33034
"54406",31035,2022,"G25S",6176.33322
"54407",31035,2022,"G50S",6001.17832
"54408",31035,2022,"G75S",5815.1812
"54409",31035,2023,"G",6375.99908
"54410",31035,2023,"G25S",6201.38935
"54411",31035,2023,"G50S",6024.22184
"54412",31035,2023,"G75S",5836.13747
"54413",31035,2024,"G",6461.12732
"54414",31035,2024,"G25S",6260.73726
"54415",31035,2024,"G50S",6058.25563
"54416",31035,2024,"G75S",5844.31629
"54417",31035,2025,"G",6507.90305
"54418",31035,2025,"G25S",6301.14404
"54419",31035,2025,"G50S",6091.70895
"54420",31035,2025,"G75S",5871.34151
"54421",31035,2026,"G",6562.96631
"54422",31035,2026,"G25S",6337.50449
"54423",31035,2026,"G50S",6111.71306
"54424",31035,2026,"G75S",5872.20477
"54425",31035,2027,"G",6601.42093
"54426",31035,2027,"G25S",6374.08735
"54427",31035,2027,"G50S",6146.30867
"54428",31035,2027,"G75S",5904.72581
"54429",31035,2028,"G",6681.65897
"54430",31035,2028,"G25S",6430.8465
"54431",31035,2028,"G50S",6180.2537
"54432",31035,2028,"G75S",5915.12574
"54433",31035,2029,"G",6717.48816
"54434",31035,2029,"G25S",6462.1321
"54435",31035,2029,"G50S",6206.99571
"54436",31035,2029,"G75S",5936.2805
"54437",31035,2030,"G",6810.90927
"54438",31035,2030,"G25S",6530.63347
"54439",31035,2030,"G50S",6251.32525
"54440",31035,2030,"G75S",5957.9086
"54441",31035,2031,"G",6827.02571
"54442",31035,2031,"G25S",6541.87534
"54443",31035,2031,"G50S",6254.33621
"54444",31035,2031,"G75S",5955.26329
"54445",31035,2032,"G",6853.87773
"54446",31035,2032,"G25S",6554.4837
"54447",31035,2032,"G50S",6250.48261
"54448",31035,2032,"G75S",5934.15054
"54449",31035,2033,"G",6848.10116
"54450",31035,2033,"G25S",6548.64524
"54451",31035,2033,"G50S",6243.47945
"54452",31035,2033,"G75S",5927.26719
"54453",31035,2034,"G",6886.02371
"54454",31035,2034,"G25S",6571.50158
"54455",31035,2034,"G50S",6250.78226
"54456",31035,2034,"G75S",5915.22915
"54457",31035,2035,"G",6893.64735
"54458",31035,2035,"G25S",6580.46333
"54459",31035,2035,"G50S",6260.9948
"54460",31035,2035,"G75S",5927.49248
"54461",31035,2036,"G",6917.79526
"54462",31035,2036,"G25S",6591.71405
"54463",31035,2036,"G50S",6259.03565
"54464",31035,2036,"G75S",5910.1798
"54465",31035,2037,"G",6907.40053
"54466",31035,2037,"G25S",6584.61658
"54467",31035,2037,"G50S",6255.30446
"54468",31035,2037,"G75S",5911.13744
"54469",31035,2038,"G",6967.29923
"54470",31035,2038,"G25S",6625.30116
"54471",31035,2038,"G50S",6277.72845
"54472",31035,2038,"G75S",5912.40365
"54473",31035,2039,"G",7000.1764
"54474",31035,2039,"G25S",6658.64461
"54475",31035,2039,"G50S",6311.78184
"54476",31035,2039,"G75S",5946.49234
"54477",31035,2040,"G",7074.86386
"54478",31035,2040,"G25S",6709.26161
"54479",31035,2040,"G50S",6339.52557
"54480",31035,2040,"G75S",5952.0811
"54481",31037,2011,"G",7352.7143
"54482",31037,2011,"G25S",7352.6861
"54483",31037,2011,"G50S",7352.3579
"54484",31037,2011,"G75S",7351.6848
"54485",31037,2012,"G",7454.956
"54486",31037,2012,"G25S",7424.6605
"54487",31037,2012,"G50S",7394.4355
"54488",31037,2012,"G75S",7363.2259
"54489",31037,2013,"G",7517.7157
"54490",31037,2013,"G25S",7477.6057
"54491",31037,2013,"G50S",7437.8816
"54492",31037,2013,"G75S",7396.9434
"54493",31037,2014,"G",7607.281
"54494",31037,2014,"G25S",7537.9137
"54495",31037,2014,"G50S",7468.7041
"54496",31037,2014,"G75S",7397.8804
"54497",31037,2015,"G",7652.5361
"54498",31037,2015,"G25S",7573.8183
"54499",31037,2015,"G50S",7495.3018
"54500",31037,2015,"G75S",7415.1545
"54501",31037,2016,"G",7744.8921
"54502",31037,2016,"G25S",7634.3439
"54503",31037,2016,"G50S",7524.338
"54504",31037,2016,"G75S",7410.9167
"54505",31037,2017,"G",7782.7034
"54506",31037,2017,"G25S",7664.3572
"54507",31037,2017,"G50S",7546.3841
"54508",31037,2017,"G75S",7424.8635
"54509",31037,2018,"G",7842.3292
"54510",31037,2018,"G25S",7701.4409
"54511",31037,2018,"G50S",7560.3962
"54512",31037,2018,"G75S",7414.1489
"54513",31037,2019,"G",7860.0329
"54514",31037,2019,"G25S",7714.1364
